Posizione	Nome utente	Risposte date	Punteggio	Datetime
514	robygorny	43	854242.313	2014-04-13T18:01:05.341483
515	lfganda	46	854150.605	2014-04-13T18:01:05.341483
516	f.desci	44	853821.934	2014-04-13T18:01:05.341483
517	Udx	47	852979.777	2014-04-13T18:01:05.341483
518	mazurca	44	852396.81	2014-04-13T18:01:05.341483
519	fenner	45	851594.261	2014-04-13T18:01:05.341483
520	fcafass78	46	850210.828	2014-04-13T18:01:05.341483
521	thisend	44	847675.49	2014-04-13T18:01:05.341483
522	p123	47	847589.587	2014-04-13T18:01:05.341483
523	colantuono	47	846506.528	2014-04-13T18:01:05.341483
524	tetreb	47	846320.114	2014-04-13T18:01:05.341483
525	sherin	47	846167.003	2014-04-13T18:01:05.341483
526	sarako1	46	845927.896	2014-04-13T18:01:05.341483
527	marcolombardi	46	845553.721	2014-04-13T18:01:05.341483
528	Francis18	47	845165.689	2014-04-13T18:01:05.341483
529	Skylarry	46	844183.136	2014-04-13T18:01:05.341483
530	Speello	43	843436.296	2014-04-13T18:01:05.341483
531	mussee76	46	842973.738	2014-04-13T18:01:05.341483
532	Giomi	46	842583.669	2014-04-13T18:01:05.341483
533	robyro	45	842569.999	2014-04-13T18:01:05.341483
534	PiolaLagrange	43	841892.297	2014-04-13T18:01:05.341483
535	docmath06	46	841823.073	2014-04-13T18:01:05.341483
536	clara.rondinini	46	839462.551	2014-04-13T18:01:05.341483
537	guardons	47	839281.748	2014-04-13T18:01:05.341483
538	downup	47	839238.975	2014-04-13T18:01:05.341483
539	lliissaa82	47	836394.163	2014-04-13T18:01:05.341483
540	consuela	44	836141.374	2014-04-13T18:01:05.341483
541	Pi Greco	46	835774.882	2014-04-13T18:01:05.341483
542	Mick79	45	835544.95	2014-04-13T18:01:05.341483
543	SirDalla	45	835520.869	2014-04-13T18:01:05.341483
544	Dionysus	47	835121.811	2014-04-13T18:01:05.341483
545	CAAF	47	834504.922	2014-04-13T18:01:05.341483
546	Clostri	46	833454.396	2014-04-13T18:01:05.341483
547	vitalix	46	833384.086	2014-04-13T18:01:05.341483
548	moki1307	47	833199.843	2014-04-13T18:01:05.341483
549	sparagnauzera	47	832703.706	2014-04-13T18:01:05.341483
550	archimedepitagorico	47	830824.224	2014-04-13T18:01:05.341483
551	tez	47	829147.477	2014-04-13T18:01:05.341483
552	ortensia	47	828244.652	2014-04-13T18:01:05.341483
553	oidualc	46	827220.028	2014-04-13T18:01:05.341483
554	Pisolo	47	826821.794	2014-04-13T18:01:05.341483
555	Cuspide83	47	826317.756	2014-04-13T18:01:05.341483
556	bero1978	46	826177.191	2014-04-13T18:01:05.341483
557	ubuntu	47	824618.636	2014-04-13T18:01:05.341483
558	Kikko19	46	824186.138	2014-04-13T18:01:05.341483
559	gigheus	43	823107.246	2014-04-13T18:01:05.341483
560	Benetti	47	822592.422	2014-04-13T18:01:05.341483
561	prooova	47	821637.186	2014-04-13T18:01:05.341483
562	mmaimeri	45	821231.352	2014-04-13T18:01:05.341483
563	luchius	47	821013.877	2014-04-13T18:01:05.341483
564	gasa60	47	820983.672	2014-04-13T18:01:05.341483
565	Lele241	47	819258.903	2014-04-13T18:01:05.341483
566	Känguru	44	818756.58	2014-04-13T18:01:05.341483
567	piospaos	47	818420.577	2014-04-13T18:01:05.341483
568	an1	47	817271.884	2014-04-13T18:01:05.341483
569	sbaraus	47	814785.34	2014-04-13T18:01:05.341483
570	dleanza	47	813386.157	2014-04-13T18:01:05.341483
571	arizi	44	812266.974	2014-04-13T18:01:05.341483
572	Augusta	47	811201.014	2014-04-13T18:01:05.341483
573	GraDam91	47	810656.45	2014-04-13T18:01:05.341483
574	pierabbi	45	809776.325	2014-04-13T18:01:05.341483
575	Ipotenusa	43	809650.517	2014-04-13T18:01:05.341483
576	luca82xx	47	809449.084	2014-04-13T18:01:05.341483
577	QED	44	807785.45	2014-04-13T18:01:05.341483
578	patrizio.santori@inwind.it	45	806320.892	2014-04-13T18:01:05.341483
579	mammama	45	805635.945	2014-04-13T18:01:05.341483
580	Czzlux99	47	805579.386	2014-04-13T18:01:05.341483
581	Dinos	42	803953.179	2014-04-13T18:01:05.341483
582	lomartireLorenzo	47	803469.266	2014-04-13T18:01:05.341483
583	g2sogno	39	802936.513	2014-04-13T18:01:05.341483
584	polletta	47	802875.202	2014-04-13T18:01:05.341483
585	pavel	47	800977.78	2014-04-13T18:01:05.341483
586	Mario75	47	799163.738	2014-04-13T18:01:05.341483
587	Giorgio902	44	798260.499	2014-04-13T18:01:05.341483
588	Virgili	45	797374.266	2014-04-13T18:01:05.341483
589	cascavilla	43	796458.343	2014-04-13T18:01:05.341483
590	lauralf	47	796380.685	2014-04-13T18:01:05.341483
591	ginogino	47	795953.397	2014-04-13T18:01:05.341483
592	Pignatelli	46	795485.12	2014-04-13T18:01:05.341483
593	pico	44	793982.31	2014-04-13T18:01:05.341483
594	anribo	47	793313.185	2014-04-13T18:01:05.341483
595	clg01ger	47	792305.325	2014-04-13T18:01:05.341483
596	mofifra	47	791974.555	2014-04-13T18:01:05.341483
597	compcomp	47	789190.447	2014-04-13T18:01:05.341483
598	Caffeina	47	788844.278	2014-04-13T18:01:05.341483
599	giuri	45	787859.498	2014-04-13T18:01:05.341483
600	maramara	47	787132.883	2014-04-13T18:01:05.341483
601	pomps74	46	786923.874	2014-04-13T18:01:05.341483
602	Manu92ct	46	786266.629	2014-04-13T18:01:05.341483
603	madalex	44	786106.699	2014-04-13T18:01:05.341483
604	fpellegrino	47	784876.02	2014-04-13T18:01:05.341483
605	paolaborro	47	784623.594	2014-04-13T18:01:05.341483
606	Garutti	47	784247.478	2014-04-13T18:01:05.341483
607	mcostanzo	45	784106.829	2014-04-13T18:01:05.341483
608	giannipuglisi	47	784053.595	2014-04-13T18:01:05.341483
609	ilposter	47	779885.048	2014-04-13T18:01:05.341483
610	zsole19	46	779254.921	2014-04-13T18:01:05.341483
611	albertoc	45	778235.835	2014-04-13T18:01:05.341483
612	giuly91	44	777153.303	2014-04-13T18:01:05.341483
613	sgueglia	41	776726.271	2014-04-13T18:01:05.341483
614	fraros92	47	775146.413	2014-04-13T18:01:05.341483
615	diebarbi	44	773625.735	2014-04-13T18:01:05.341483
616	moni83	47	773087.428	2014-04-13T18:01:05.341483
617	mas.bio	43	771479.352	2014-04-13T18:01:05.341483
618	molok64	46	770404.175	2014-04-13T18:01:05.341483
619	0ema0	47	765629.775	2014-04-13T18:01:05.341483
620	geolombar	47	765322.096	2014-04-13T18:01:05.341483
621	guerrantonio	47	764795.821	2014-04-13T18:01:05.341483
622	stefaa	46	764619.989	2014-04-13T18:01:05.341483
623	francar	47	764141.614	2014-04-13T18:01:05.341483
624	cujobuzet	43	764072.957	2014-04-13T18:01:05.341483
625	carla83	47	762988.931	2014-04-13T18:01:05.341483
626	lazzaroni	47	762357.314	2014-04-13T18:01:05.341483
627	loredana59	46	761448.582	2014-04-13T18:01:05.341483
628	miko	41	760255.017	2014-04-13T18:01:05.341483
629	lusvardi	47	760149.925	2014-04-13T18:01:05.341483
630	giocafasso	45	759960.536	2014-04-13T18:01:05.341483
631	gasparrini.marco@fastwebnet.it	47	759542.137	2014-04-13T18:01:05.341483
632	ballerinaditango	43	758419.247	2014-04-13T18:01:05.341483
633	giancarla	42	755727.142	2014-04-13T18:01:05.341483
634	geccko	45	754916.182	2014-04-13T18:01:05.341483
635	zeno182	46	754871.713	2014-04-13T18:01:05.341483
636	katyanin0	44	754755.156	2014-04-13T18:01:05.341483
637	sciala	47	754595.267	2014-04-13T18:01:05.341483
638	Andy1985	46	754405.367	2014-04-13T18:01:05.341483
639	ema1979	41	754073.926	2014-04-13T18:01:05.341483
640	cesia	45	753603.724	2014-04-13T18:01:05.341483
641	BANDIDOECECILIA	47	752606.706	2014-04-13T18:01:05.341483
642	BlackTazz	41	752598.9	2014-04-13T18:01:05.341483
643	Ezio_Sergio	45	750165.616	2014-04-13T18:01:05.341483
644	sarulla	47	749779.457	2014-04-13T18:01:05.341483
645	fampau	41	749312.88	2014-04-13T18:01:05.341483
646	Manu01	47	744657.018	2014-04-13T18:01:05.341483
647	maria1965	47	742224.628	2014-04-13T18:01:05.341483
648	Marze	47	741635.183	2014-04-13T18:01:05.341483
649	siguella	47	739956.753	2014-04-13T18:01:05.341483
650	Fabietto86	43	738655.479	2014-04-13T18:01:05.341483
651	Kolossus	47	738304.241	2014-04-13T18:01:05.341483
652	Mingele	46	738116.254	2014-04-13T18:01:05.341483
653	rosannabit	44	737964.197	2014-04-13T18:01:05.341483
654	bagarospo04	47	737488.299	2014-04-13T18:01:05.341483
655	melusina89	41	734477.789	2014-04-13T18:01:05.341483
656	contessa	46	733265.23	2014-04-13T18:01:05.341483
657	RF2007	43	731715.685	2014-04-13T18:01:05.341483
658	charo80	44	730941.832	2014-04-13T18:01:05.341483
659	nacaal	40	729738.985	2014-04-13T18:01:05.341483
660	Philips13	47	726126.485	2014-04-13T18:01:05.341483
661	Arkhe	41	725067.686	2014-04-13T18:01:05.341483
662	simpa90	46	723476.096	2014-04-13T18:01:05.341483
663	palmaria	46	722558.052	2014-04-13T18:01:05.341483
664	Mottola	46	720726.069	2014-04-13T18:01:05.341483
665	Son.sveglia.ma.non.mi.applico	43	720309.84	2014-04-13T18:01:05.341483
666	Ame9	41	719827.827	2014-04-13T18:01:05.341483
667	marcriz	44	719028.624	2014-04-13T18:01:05.341483
668	aragusa79	41	716844.837	2014-04-13T18:01:05.341483
669	002copito	39	715194.113	2014-04-13T18:01:05.341483
670	82232	43	714425.774	2014-04-13T18:01:05.341483
671	roberta90	42	713179.315	2014-04-13T18:01:05.341483
672	Angel_Eyes	41	713088.369	2014-04-13T18:01:05.341483
673	Maurozoff	44	712965.504	2014-04-13T18:01:05.341483
674	steg74	47	711993.34	2014-04-13T18:01:05.341483
675	Oznerol.92	39	711543.975	2014-04-13T18:01:05.341483
676	Turi	39	711508.938	2014-04-13T18:01:05.341483
677	nicoletta62	47	706526.164	2014-04-13T18:01:05.341483
678	jojojojo	41	705325.346	2014-04-13T18:01:05.341483
679	The_eagle	38	704882.236	2014-04-13T18:01:05.341483
680	Peppazzio76	44	703791.756	2014-04-13T18:01:05.341483
681	S.Surfer	41	703072.582	2014-04-13T18:01:05.341483
682	Bimba93	47	700420.183	2014-04-13T18:01:05.341483
683	Sara_80	47	699202.895	2014-04-13T18:01:05.341483
684	PZ82	46	696243.745	2014-04-13T18:01:05.341483
685	oniplow	44	696004.237	2014-04-13T18:01:05.341483
686	riccardop91	39	695118.989	2014-04-13T18:01:05.341483
687	sabrina265	47	694527.848	2014-04-13T18:01:05.341483
688	pasplu	46	694391.051	2014-04-13T18:01:05.341483
689	consy99	45	693081.85	2014-04-13T18:01:05.341483
690	lauba	39	692419.222	2014-04-13T18:01:05.341483
691	rigatone	47	691363.573	2014-04-13T18:01:05.341483
692	wwww3	46	689822.305	2014-04-13T18:01:05.341483
693	mastra89	41	689298.227	2014-04-13T18:01:05.341483
694	86green	45	687443.79	2014-04-13T18:01:05.341483
695	aki	41	685944.555	2014-04-13T18:01:05.341483
696	mac	45	683298.501	2014-04-13T18:01:05.341483
697	alisea	41	682454.359	2014-04-13T18:01:05.341483
698	tborgh	39	680976.499	2014-04-13T18:01:05.341483
699	Uccio87	46	674845.069	2014-04-13T18:01:05.341483
700	king.carlo	47	674780.909	2014-04-13T18:01:05.341483
701	guirello	47	674171.145	2014-04-13T18:01:05.341483
702	talento	41	673156.737	2014-04-13T18:01:05.341483
703	Onion	37	673152.483	2014-04-13T18:01:05.341483
704	petalorosa	43	672687.414	2014-04-13T18:01:05.341483
705	Amy_	44	669085.497	2014-04-13T18:01:05.341483
706	luana966	45	668416.787	2014-04-13T18:01:05.341483
707	lpolin	41	666438.429	2014-04-13T18:01:05.341483
708	opinem	41	662554.819	2014-04-13T18:01:05.341483
709	matematica79	47	661094.937	2014-04-13T18:01:05.341483
710	delda	39	657129.746	2014-04-13T18:01:05.341483
711	theras	38	657110.776	2014-04-13T18:01:05.341483
712	fdrcrc	37	656571.973	2014-04-13T18:01:05.341483
713	CRIS65	40	656316.656	2014-04-13T18:01:05.341483
714	Zelda89	37	654529.207	2014-04-13T18:01:05.341483
715	cagiro99	40	654257.247	2014-04-13T18:01:05.341483
716	sebas	46	652608.168	2014-04-13T18:01:05.341483
717	luigidirauso	44	651365.815	2014-04-13T18:01:05.341483
718	masbis	44	650146.67	2014-04-13T18:01:05.341483
719	basket24	40	649213.007	2014-04-13T18:01:05.341483
720	loneros56	40	648574.951	2014-04-13T18:01:05.341483
721	illes	37	646835.78	2014-04-13T18:01:05.341483
722	luisa60	46	645531.403	2014-04-13T18:01:05.341483
723	napoletano34	47	644314.673	2014-04-13T18:01:05.341483
724	angel99	41	642582.535	2014-04-13T18:01:05.341483
725	00ema	47	641645.609	2014-04-13T18:01:05.341483
726	stile81	46	638488.545	2014-04-13T18:01:05.341483
727	arracacha	41	636015.063	2014-04-13T18:01:05.341483
728	ConnectionLess	39	635322.81	2014-04-13T18:01:05.341483
729	alessio1995	41	634057.353	2014-04-13T18:01:05.341483
730	piso88	36	633715.141	2014-04-13T18:01:05.341483
731	sezioneaurea	39	621666.92	2014-04-13T18:01:05.341483
732	pravato	45	620288.842	2014-04-13T18:01:05.341483
733	fulvio.martella	40	618992.177	2014-04-13T18:01:05.341483
734	mantovaniraffaella	37	618466.713	2014-04-13T18:01:05.341483
735	carlocrava	36	613443.02	2014-04-13T18:01:05.341483
736	silvanagrasso	43	613403.656	2014-04-13T18:01:05.341483
737	Massimo1705	45	609343.728	2014-04-13T18:01:05.341483
738	Eros93ct	37	606974.715	2014-04-13T18:01:05.341483
739	bepi63	46	603626.091	2014-04-13T18:01:05.341483
740	lucastic	34	603005.553	2014-04-13T18:01:05.341483
741	phep	46	599877.936	2014-04-13T18:01:05.341483
742	tagliamax	35	599249.074	2014-04-13T18:01:05.341483
743	mellomello	24	597606.433	2014-04-13T18:01:05.341483
744	TheAle	45	595563.564	2014-04-13T18:01:05.341483
745	alexander07	34	595158.666	2014-04-13T18:01:05.341483
746	MMarco94	37	595068.726	2014-04-13T18:01:05.341483
747	leosmath	38	594596.419	2014-04-13T18:01:05.341483
748	ilbaronetto	38	593229.354	2014-04-13T18:01:05.341483
749	angela maria	46	589237.128	2014-04-13T18:01:05.341483
750	silva79	41	583712.883	2014-04-13T18:01:05.341483
751	cobretti	36	578269.372	2014-04-13T18:01:05.341483
752	costellazione	45	576130.498	2014-04-13T18:01:05.341483
753	wish	35	573713.512	2014-04-13T18:01:05.341483
754	plain86	43	571970.824	2014-04-13T18:01:05.341483
755	Godzilla	35	571207.125	2014-04-13T18:01:05.341483
756	medio70	34	569179.629	2014-04-13T18:01:05.341483
757	valmilano	34	568939.909	2014-04-13T18:01:05.341483
758	domeleo	37	568690.958	2014-04-13T18:01:05.341483
759	giuggi76	34	568674.802	2014-04-13T18:01:05.341483
760	peanto	44	567080.683	2014-04-13T18:01:05.341483
761	luca14T	46	562718.096	2014-04-13T18:01:05.341483
762	BlueChocoMela	46	559118.823	2014-04-13T18:01:05.341483
763	rcRC	41	558555.747	2014-04-13T18:01:05.341483
764	fabrix91	34	557638.501	2014-04-13T18:01:05.341483
765	eurisko	35	557462.682	2014-04-13T18:01:05.341483
766	fvaghi	45	556072.24	2014-04-13T18:01:05.341483
767	scientia_potentia_est	37	553762.52	2014-04-13T18:01:05.341483
768	gemini72	47	553723.306	2014-04-13T18:01:05.341483
769	franci44fdm	37	551561.273	2014-04-13T18:01:05.341483
770	cipo	39	549527.691	2014-04-13T18:01:05.341483
771	Tiemme	33	548290.812	2014-04-13T18:01:05.341483
772	mikronimo	46	547768.387	2014-04-13T18:01:05.341483
773	ququ	47	547556.676	2014-04-13T18:01:05.341483
774	giovy88	34	547449.828	2014-04-13T18:01:05.341483
775	robi13891	38	544064.862	2014-04-13T18:01:05.341483
776	Carlo498	38	543895.734	2014-04-13T18:01:05.341483
777	mtacchella88	40	538041.73	2014-04-13T18:01:05.341483
778	Mari63	42	537337.869	2014-04-13T18:01:05.341483
779	BigRaf	37	535359.178	2014-04-13T18:01:05.341483
780	giuliobecca	34	535298.374	2014-04-13T18:01:05.341483
781	NUCCIO1953	47	531706.102	2014-04-13T18:01:05.341483
782	controvento	41	530013.703	2014-04-13T18:01:05.341483
783	ailerua	34	529753.117	2014-04-13T18:01:05.341483
784	cristie	32	528975.665	2014-04-13T18:01:05.341483
785	Valdemarca	39	527980.492	2014-04-13T18:01:05.341483
786	danipat	33	525636.593	2014-04-13T18:01:05.341483
787	dome58765	47	525599.399	2014-04-13T18:01:05.341483
788	lory94	44	524773.651	2014-04-13T18:01:05.341483
789	rosa.commisso	40	524687.809	2014-04-13T18:01:05.341483
790	isa_bella	43	524287.068	2014-04-13T18:01:05.341483
791	vermicelli	33	524045.118	2014-04-13T18:01:05.341483
792	Chiara72	37	521980.316	2014-04-13T18:01:05.341483
793	ungiornocredi	31	521659.435	2014-04-13T18:01:05.341483
794	Simo_the_Wolf	31	520884.157	2014-04-13T18:01:05.341483
795	sadranchk	33	520675.153	2014-04-13T18:01:05.341483
796	paperoga	38	518364.246	2014-04-13T18:01:05.341483
797	yiwei60	32	517592.375	2014-04-13T18:01:05.341483
798	cheope1	34	517457.39	2014-04-13T18:01:05.341483
799	CyCop	34	514243.224	2014-04-13T18:01:05.341483
800	bosolollo	43	512535.998	2014-04-13T18:01:05.341483
801	TheBeast	33	511305.049	2014-04-13T18:01:05.341483
802	zenit	33	511055.866	2014-04-13T18:01:05.341483
803	Fram	34	508912.371	2014-04-13T18:01:05.341483
804	lsuarato	35	507539.863	2014-04-13T18:01:05.341483
805	marg123	35	503990.861	2014-04-13T18:01:05.341483
806	clemtaf	31	501061.378	2014-04-13T18:01:05.341483
807	Fisico23	32	500817.197	2014-04-13T18:01:05.341483
808	Apbruzzle10	30	500577.274	2014-04-13T18:01:05.341483
809	dsar5771	34	493848.189	2014-04-13T18:01:05.341483
810	nicdem	33	493338.059	2014-04-13T18:01:05.341483
811	Anger	35	491040.236	2014-04-13T18:01:05.341483
812	garanzia	30	490567.625	2014-04-13T18:01:05.341483
813	Giuly95	35	490173.326	2014-04-13T18:01:05.341483
814	Antonia	33	489108.266	2014-04-13T18:01:05.341483
815	sfarnedi	34	487444.066	2014-04-13T18:01:05.341483
816	nafura	37	486192.233	2014-04-13T18:01:05.341483
817	pmalinconico	30	484749.653	2014-04-13T18:01:05.341483
818	ahmar85	46	484097.622	2014-04-13T18:01:05.341483
819	enzup	32	484076.753	2014-04-13T18:01:05.341483
820	arcobaleno	47	481498.969	2014-04-13T18:01:05.341483
821	Verdiana	30	476328.433	2014-04-13T18:01:05.341483
822	magò11	30	474465.506	2014-04-13T18:01:05.341483
823	csplit	32	474044.862	2014-04-13T18:01:05.341483
824	alberto_una_pietra	32	473958.077	2014-04-13T18:01:05.341483
825	runner89	46	473174.448	2014-04-13T18:01:05.341483
826	Ricmor	31	471990.906	2014-04-13T18:01:05.341483
827	anto42	28	468347.141	2014-04-13T18:01:05.341483
828	tulir	20	465871.309	2014-04-13T18:01:05.341483
829	invalsi3	34	465758.415	2014-04-13T18:01:05.341483
830	Fedez89	37	465530.058	2014-04-13T18:01:05.341483
831	dilandau	34	464895.396	2014-04-13T18:01:05.341483
832	sara.addari@gmail.com	28	462340.214	2014-04-13T18:01:05.341483
833	oppla89	21	461168.509	2014-04-13T18:01:05.341483
834	matty92	30	460104.72	2014-04-13T18:01:05.341483
835	samu.caccia	33	459864.275	2014-04-13T18:01:05.341483
836	rank_xerox58	41	456131.11	2014-04-13T18:01:05.341483
837	antoniobernardo	24	454834.282	2014-04-13T18:01:05.341483
838	Rageh	34	454604.13	2014-04-13T18:01:05.341483
839	Crigna	34	453970.409	2014-04-13T18:01:05.341483
840	lorenzbarca	29	452710.547	2014-04-13T18:01:05.341483
841	jfrosara	41	450488.925	2014-04-13T18:01:05.341483
842	luquegreen	47	445443.718	2014-04-13T18:01:05.341483
843	Peter_trota	30	444502.801	2014-04-13T18:01:05.341483
844	solzimer	35	442956.116	2014-04-13T18:01:05.341483
845	doublebi	29	442421.267	2014-04-13T18:01:05.341483
846	giulia.zilioli	31	441542.54	2014-04-13T18:01:05.341483
847	loremar79	29	440692.171	2014-04-13T18:01:05.341483
848	Aster94	35	438566.403	2014-04-13T18:01:05.341483
849	robi_ma	28	438472.717	2014-04-13T18:01:05.341483
850	martora	18	435307.814	2014-04-13T18:01:05.341483
851	dodorido0810	29	431973.745	2014-04-13T18:01:05.341483
852	dod00	32	431619.969	2014-04-13T18:01:05.341483
853	Mar3	29	430920.362	2014-04-13T18:01:05.341483
854	albperfetti	31	430482.354	2014-04-13T18:01:05.341483
855	jo.condor	30	428300.77	2014-04-13T18:01:05.341483
856	Kolmogorov	30	427996.425	2014-04-13T18:01:05.341483
857	Andy288	37	426979.889	2014-04-13T18:01:05.341483
858	ethan86	30	423556.173	2014-04-13T18:01:05.341483
859	amigiu	44	423493.719	2014-04-13T18:01:05.341483
860	shark89	28	422766.514	2014-04-13T18:01:05.341483
861	DeathBrothers	35	422190.252	2014-04-13T18:01:05.341483
862	toscanafoto	28	421088.989	2014-04-13T18:01:05.341483
863	rena55	47	419057.483	2014-04-13T18:01:05.341483
864	piop2014	14	418696.378	2014-04-13T18:01:05.341483
865	Ippaso	45	417262.337	2014-04-13T18:01:05.341483
866	piazza-d	29	416267.171	2014-04-13T18:01:05.341483
867	m.teresa	26	414991.014	2014-04-13T18:01:05.341483
868	Scaccola	34	414634.489	2014-04-13T18:01:05.341483
869	slvpll	46	414010.221	2014-04-13T18:01:05.341483
870	Umbe53	36	413623.037	2014-04-13T18:01:05.341483
871	troiani	42	412429.549	2014-04-13T18:01:05.341483
872	housewife	45	412350.784	2014-04-13T18:01:05.341483
873	giovirota	29	411477.29	2014-04-13T18:01:05.341483
874	Mattock	27	410335.435	2014-04-13T18:01:05.341483
875	nidara	30	409349.17	2014-04-13T18:01:05.341483
876	s.forni	36	409040.743	2014-04-13T18:01:05.341483
877	MAUROS223	34	408394.271	2014-04-13T18:01:05.341483
878	U062430	33	406161.009	2014-04-13T18:01:05.341483
879	ajar	29	405858.59	2014-04-13T18:01:05.341483
880	Celafaremo	27	405394.513	2014-04-13T18:01:05.341483
881	Ania82	26	405345.842	2014-04-13T18:01:05.341483
882	didi63	27	404918.592	2014-04-13T18:01:05.341483
883	Joker7981	38	403079.849	2014-04-13T18:01:05.341483
884	abecky	31	402374.138	2014-04-13T18:01:05.341483
885	Tolomeo	34	402012.982	2014-04-13T18:01:05.341483
886	frodo4	43	401986.895	2014-04-13T18:01:05.341483
887	vinci84	28	401296.847	2014-04-13T18:01:05.341483
888	Arch1mat	28	401233.453	2014-04-13T18:01:05.341483
889	norat	41	394456.108	2014-04-13T18:01:05.341483
890	Zotilan	33	392424.92	2014-04-13T18:01:05.341483
891	hackerplace92	30	392357.427	2014-04-13T18:01:05.341483
892	edobeckham	29	392133.58	2014-04-13T18:01:05.341483
893	sissibissi	33	391088.408	2014-04-13T18:01:05.341483
894	cpeg52	27	390574.676	2014-04-13T18:01:05.341483
895	Pepper 72	34	389341.163	2014-04-13T18:01:05.341483
896	solotoro	27	389288.08	2014-04-13T18:01:05.341483
897	rikymancini25	26	387157.283	2014-04-13T18:01:05.341483
898	Silvia.Mazzucco	34	386350.72	2014-04-13T18:01:05.341483
899	jaaba	29	385706.265	2014-04-13T18:01:05.341483
900	mvb	26	378190.505	2014-04-13T18:01:05.341483
901	pedro1987	28	377234.79	2014-04-13T18:01:05.341483
902	ndfprof	30	377126.393	2014-04-13T18:01:05.341483
903	Basky	28	376813.657	2014-04-13T18:01:05.341483
904	s4ndr0	26	376165.118	2014-04-13T18:01:05.341483
905	alpino73	25	375932.867	2014-04-13T18:01:05.341483
906	martyz	34	374376.59	2014-04-13T18:01:05.341483
907	ivan_f	34	374220.165	2014-04-13T18:01:05.341483
908	Raff.7	26	372815.35	2014-04-13T18:01:05.341483
909	ernst	26	371970.173	2014-04-13T18:01:05.341483
910	darioluppino	29	371785.687	2014-04-13T18:01:05.341483
911	danny13	33	368557.323	2014-04-13T18:01:05.341483
912	Eneru	25	366718.933	2014-04-13T18:01:05.341483
913	ascanio12	27	365657.734	2014-04-13T18:01:05.341483
914	Kammamuri	41	364803.946	2014-04-13T18:01:05.341483
915	martinottola	27	364179.455	2014-04-13T18:01:05.341483
916	enigammi	28	363761.187	2014-04-13T18:01:05.341483
917	Rotca_Orne	24	363250.785	2014-04-13T18:01:05.341483
918	yw60	23	360434.444	2014-04-13T18:01:05.341483
919	NikoLiccia98	39	358731.167	2014-04-13T18:01:05.341483
920	dalcomp	28	358658.048	2014-04-13T18:01:05.341483
921	iridea	26	358351.322	2014-04-13T18:01:05.341483
922	BeppeAlco	34	358217.178	2014-04-13T18:01:05.341483
923	tassi	26	357739.236	2014-04-13T18:01:05.341483
924	da-ghi	11	355013.186	2014-04-13T18:01:05.341483
925	Lorenzo93	33	354283.86	2014-04-13T18:01:05.341483
926	64gabriele	26	353740.876	2014-04-13T18:01:05.341483
927	nene776	25	352259.257	2014-04-13T18:01:05.341483
928	drenamai	31	339922.773	2014-04-13T18:01:05.341483
929	manuel89	24	338353.532	2014-04-13T18:01:05.341483
930	ASK	26	337322.779	2014-04-13T18:01:05.341483
931	ilgiachi	15	335514.716	2014-04-13T18:01:05.341483
932	padolenio	32	335352.49	2014-04-13T18:01:05.341483
933	Ririh	25	332753.529	2014-04-13T18:01:05.341483
934	Doby51	30	332116.83	2014-04-13T18:01:05.341483
935	Pink	25	329445.394	2014-04-13T18:01:05.341483
936	giulioromanelli	24	328020.308	2014-04-13T18:01:05.341483
937	clacax	43	327872.178	2014-04-13T18:01:05.341483
938	monieffe	25	327288.998	2014-04-13T18:01:05.341483
939	elderon	34	326900.478	2014-04-13T18:01:05.341483
940	ale88	25	324078.37	2014-04-13T18:01:05.341483
941	tb5	29	323954.568	2014-04-13T18:01:05.341483
942	sara_83	25	323611.437	2014-04-13T18:01:05.341483
943	pix	25	323315.449	2014-04-13T18:01:05.341483
944	DAGO1970	25	322567.552	2014-04-13T18:01:05.341483
945	fbgiacomello	21	322542.673	2014-04-13T18:01:05.341483
946	pulcesilvia	26	320836.095	2014-04-13T18:01:05.341483
947	dyllin	18	319340.167	2014-04-13T18:01:05.341483
948	dalca	25	314475.125	2014-04-13T18:01:05.341483
949	tersalit	23	314082.072	2014-04-13T18:01:05.341483
950	martuscia	26	311484.583	2014-04-13T18:01:05.341483
951	Bep83	37	305433.277	2014-04-13T18:01:05.341483
952	clrscr	22	302368.955	2014-04-13T18:01:05.341483
953	stef.dal	22	301764.064	2014-04-13T18:01:05.341483
954	alemihai40	24	301615.75	2014-04-13T18:01:05.341483
955	gianlucar73	24	300739.499	2014-04-13T18:01:05.341483
956	riccardino	21	298826.971	2014-04-13T18:01:05.341483
957	gatoss	28	297890.426	2014-04-13T18:01:05.341483
958	mailpaola	15	297486.098	2014-04-13T18:01:05.341483
959	tankre	31	297246.934	2014-04-13T18:01:05.341483
960	topolino	27	295149.157	2014-04-13T18:01:05.341483
961	chioil	12	294534.722	2014-04-13T18:01:05.341483
962	Costante	26	294487.074	2014-04-13T18:01:05.341483
963	giustino	28	294239.595	2014-04-13T18:01:05.341483
964	zoythum	20	293006.542	2014-04-13T18:01:05.341483
965	gio73	19	289096.382	2014-04-13T18:01:05.341483
966	Darkangel0077	26	288891.609	2014-04-13T18:01:05.341483
967	Ferracuti	24	288616.991	2014-04-13T18:01:05.341483
968	ocean13	22	287765.368	2014-04-13T18:01:05.341483
969	nana26	24	286405.762	2014-04-13T18:01:05.341483
970	boccaccio	21	283275.681	2014-04-13T18:01:05.341483
